id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,10925,10925,10925, 36 months,9.43,349.61,B,B1,Administration ,10+ years,OWN,72000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,331xx,FL,3.78,0,Jun-1983,1,38,,6,0,13450,33.4,18,w,7906.94,7906.94,3839.99,3839.99,3018.06,821.93,0.0,0.0,0.0,Feb-2019,349.61,Mar-2019,Feb-2019,0,58,1,Individual,,,,0,0,13450,1,0,0,0,132,0,,2,3,4383,33,40300,0,1,1,3,2242,23967,25.1,0,0,132,185,1,1,1,1,,1,38,1,2,5,3,6,1,6,15,5,6,0,0,0,2,83.3,0,0,0,40300,13450,32000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,27350,27350,27350, 60 months,11.98,608.11,B,B5,CFO,10+ years,RENT,202680,Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,329xx,FL,23.11,0,Apr-1998,0,,,11,0,72305,77.7,32,w,0.00,0.00,28333.6633961452,28333.66,27350.00,983.66,0.0,0.0,0.0,Jun-2018,27135.64,,Feb-2019,0,,1,Individual,,,,0,0,214907,0,4,1,2,11,107882,68,0,2,33825,74,93100,1,0,2,4,19537,11993,85,0,0,160,239,13,11,3,131,,0,,0,3,4,4,9,15,6,14,4,11,0,0,0,1,100,50,0,0,286328,180187,80000,151978,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,7.96,375.82,A,A5,Project Manager,10+ years,MORTGAGE,105000,Source Verified,Mar-2018,Fully Paid,n,,,credit_card,Credit card refinancing,958xx,CA,15.41,0,Feb-2004,0,56,,5,0,27717,92.4,23,w,0.00,0.00,12521.0954518145,12521.10,12000.00,521.10,0.0,0.0,0.0,Oct-2018,10271.49,,Dec-2018,0,,1,Individual,,,,0,0,322362,0,3,0,2,15,29584,68,0,1,27717,78,30000,0,4,0,4,64472,2283,92.4,0,0,122,169,21,15,4,21,56,15,56,0,1,1,1,7,9,1,10,1,5,0,0,0,0,95.7,100,0,0,345252,57301,30000,43252,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,36000,36000,36000, 60 months,16.01,875.65,C,C5,,n/a,MORTGAGE,89000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,478xx,IN,29.05,0,Oct-1998,1,,,11,0,15137,53.5,19,w,31349.12,31349.12,9600.13,9600.13,4650.88,4949.25,0.0,0.0,0.0,Feb-2019,875.65,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,84149,0,4,1,1,10,37764,57,1,1,6745,56,28300,3,2,4,2,7650,8468,60.2,0,0,186,233,9,9,1,9,,4,,0,4,6,4,9,7,6,11,6,11,0,0,0,2,100,50,0,0,129316,52901,21300,66016,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,11.98,332.05,B,B5,RN,10+ years,RENT,121000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,981xx,WA,11.82,1,Jul-1999,1,16,,11,0,13712,55.3,24,w,7314.21,7314.21,3645.89,3645.89,2685.79,960.10,0.0,0.0,0.0,Feb-2019,332.05,Mar-2019,Feb-2019,0,50,1,Individual,,,,0,1008,61062,2,3,2,3,6,47350,101,2,2,2716,85,24800,9,1,15,5,5551,7594,41.1,0,0,224,132,7,6,1,7,,0,16,3,3,6,4,4,14,8,9,6,11,0,0,0,4,83.3,0,0,0,71509,61062,12900,46709,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,40000,40000,40000, 36 months,5.31,1204.42,A,A1,Owner,10+ years,MORTGAGE,200000,Verified,Mar-2018,Fully Paid,n,,,home_improvement,Home improvement,900xx,CA,23.54,0,Mar-1998,0,,,10,0,530203,60.3,21,w,0.00,0.00,41086.1942241741,41086.19,40000.00,1086.19,0.0,0.0,0.0,Oct-2018,4.97,,Oct-2018,0,,1,Joint App,400000,18.59,Verified,0,1000,1560940,0,0,0,0,67,0,,0,0,18459,66,547400,2,0,7,2,156094,16029,63.8,0,0,142,238,27,17,4,128,,1,,0,3,5,4,7,3,6,12,5,10,0,0,0,0,100,25,0,0,1659319,554075,44300,0,105138,Mar-1998,1,4,14,68.4,1,20,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,9.92,257.84,B,B2,Radiation Therapist,10+ years,OWN,80000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,400xx,KY,11.7,0,Sep-1993,0,,,5,0,21781,88.9,10,w,5801.87,5801.87,2831.83,2831.83,2198.13,633.70,0.0,0.0,0.0,Feb-2019,257.84,Mar-2019,Feb-2019,0,,1,Joint App,150800,21.64,Source Verified,0,0,22183,0,1,0,0,34,402,22,0,0,11023,84,24500,0,1,1,0,4437,339,97.6,0,0,43,294,32,32,1,32,,11,,0,2,3,2,2,2,4,6,3,5,0,0,0,0,100,100,0,0,26354,22183,14200,1854,49719,Sep-1993,2,1,31,90.7,17,16,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,7.96,375.82,A,A5,Pharmacy Tech,10+ years,RENT,48000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,780xx,TX,29.53,0,Mar-2005,0,65,,15,0,15666,44.3,33,w,8631.33,8631.33,4128.71,4128.71,3368.67,760.04,0.0,0.0,0.0,Feb-2019,375.82,Mar-2019,Feb-2019,2,,1,Individual,,,,0,2819,49690,0,1,0,0,31,34024,,0,3,3103,44,35400,2,4,1,3,3313,6192,56.1,0,0,131,155,15,15,0,28,,1,,0,4,8,4,7,9,14,24,8,15,0,0,0,0,97,0,0,0,84197,49690,14100,48797,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,11200,11200,11200, 36 months,21.85,426.87,D,D5,Die Maintenance ,2 years,MORTGAGE,62000,Source Verified,Mar-2018,Current,n,,,home_improvement,Home improvement,383xx,TN,24.2,1,Jan-2010,1,16,,10,0,9335,49.1,24,w,8511.78,8511.78,4681.97,4681.97,2688.22,1993.75,0.0,0.0,0.0,Feb-2019,426.87,Mar-2019,Feb-2019,0,,1,Individual,,,,0,56,234004,1,2,0,1,15,27867,62,0,2,3144,58,19000,0,0,3,4,23400,4272,58.1,0,0,98,77,23,6,2,34,16,3,16,0,2,4,3,6,8,7,14,4,10,0,0,0,1,95.8,33.3,0,0,262219,37202,10200,45219,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,5.31,180.67,A,A1,Nurse,3 years,MORTGAGE,59280,Not Verified,Mar-2018,Fully Paid,n,,,house,Home buying,441xx,OH,21.13,0,Sep-2000,0,,,8,0,4851,16.7,30,w,0.00,0.00,6029.0913365,6029.09,6000.00,29.09,0.0,0.0,0.0,Apr-2018,6030.86,,Feb-2019,0,,1,Joint App,180280,22.68,Not Verified,0,0,234692,0,3,0,3,13,77948,53,0,1,3959,39,29000,0,3,3,5,29337,17041,18.9,0,0,210,162,21,13,1,44,,1,,0,1,2,3,11,16,4,13,2,8,0,0,0,0,100,0,0,0,291922,82799,21000,99922,8729,Feb-1998,0,3,7,11.2,4,10,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4500,4500,4500, 36 months,17.47,161.5,D,D1,Loan Officer,6 years,RENT,50000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,973xx,OR,31.71,0,Jul-2007,0,,108,14,1,13968,72.4,33,f,0.00,0.00,4554.5912501994,4554.59,4500.00,54.59,0.0,0.0,0.0,Apr-2018,4558.96,,Apr-2018,0,,1,Individual,,,,0,0,50966,0,3,1,3,7,36998,84,1,1,1948,81,19300,0,20,0,4,3640,52,97.4,0,0,128,123,9,7,0,26,,18,,0,1,9,1,2,15,11,18,9,14,0,0,0,2,100,100,1,0,63322,50966,2000,44022,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7500,7500,7500, 36 months,23.87,293.74,E,E2,Science Teacher,2 years,RENT,60000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,38.64,1,Aug-2007,2,59,,6,0,10534,100.0,24,f,5741.95,5741.95,3246.76,3246.76,1758.05,1488.71,0.0,0.0,0.0,Feb-2019,293.74,Mar-2019,Feb-2019,0,23,1,Individual,,,,0,0,62874,0,3,1,3,11,52340,73,0,0,7586,100,10500,1,3,3,3,10479,3500,100,0,0,127,124,71,11,0,71,59,0,59,0,3,3,6,7,13,3,11,3,6,,0,1,1,92,100,0,0,82015,62874,10500,71515,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,6.07,487.26,A,A2,Counselor ,10+ years,MORTGAGE,73000,Verified,Mar-2018,Current,n,,,other,Other,461xx,IN,40.13,0,Jul-1988,0,,,11,0,37598,84.9,22,w,11415.63,11415.63,5354.46,5354.46,4584.37,770.09,0.0,0.0,0.0,Feb-2019,487.26,Mar-2019,Feb-2019,0,,1,Joint App,173000,28.46,Verified,0,0,317341,0,3,1,1,10,72301,79,0,1,19390,82,44300,2,3,9,3,28849,2712,93.2,0,0,173,356,19,10,3,97,,9,,0,4,5,4,6,7,7,12,5,11,0,0,0,1,100,75,0,0,349691,109899,39800,94769,100098,Jul-1988,0,3,17,73.1,6,20,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000, 36 months,13.58,305.77,C,C2,Mechanic ,3 years,RENT,50000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,770xx,TX,31.51,1,Jan-2014,0,19,,11,0,9952,41.6,19,w,6625.55,6625.55,3356.68,3356.68,2374.45,982.23,0.0,0.0,0.0,Feb-2019,305.77,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,64608,0,1,1,1,8,54656,,1,5,2292,42,23900,2,0,13,6,5873,9177,36.3,0,0,50,44,8,8,0,16,,2,19,0,5,8,6,8,3,10,16,8,11,0,0,0,2,94.7,0,0,0,80870,64608,14400,56970,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,14.07,932.19,C,C3,sales specialist,3 years,MORTGAGE,90000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,211xx,MD,14.07,2,Feb-1996,0,11,,10,0,42093,91.7,20,w,34597.66,34597.66,10222.82,10222.82,5402.34,4820.48,0.0,0.0,0.0,Feb-2019,932.19,Mar-2019,Feb-2019,0,30,1,Individual,,,,0,0,173280,0,1,0,0,27,6295,63,0,1,10328,87,45900,0,2,0,1,19253,2898,86.2,0,0,132,265,20,20,1,182,23,,11,1,4,7,4,7,4,8,15,7,10,0,0,0,0,70,100,0,0,223900,48388,21000,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,36400,36400,36400, 60 months,10.9,789.62,B,B4,Pilot,5 years,MORTGAGE,90000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,720xx,AR,27.54,0,Jun-1989,0,70,,14,0,30493,42.2,22,w,31115.48,31115.48,8663.78,8663.78,5284.52,3379.26,0.0,0.0,0.0,Feb-2019,789.62,Mar-2019,Feb-2019,0,,1,Individual,,,,0,170,215173,0,3,0,1,19,43572,53,0,0,9446,45,72200,0,0,0,1,15370,32693,43.4,0,0,38,345,31,19,3,31,,,70,0,6,9,7,8,4,10,15,9,14,0,0,0,0,95.5,42.9,0,0,310327,74065,57800,66465,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000, 36 months,6.71,737.88,A,A3,Physical Therapist,3 years,MORTGAGE,67000,Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,064xx,CT,32.06,0,May-2003,0,,,15,0,32607,56.1,23,w,17170.71,17170.71,8107.73,8107.73,6829.29,1278.44,0.0,0.0,0.0,Feb-2019,737.88,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,168065,0,2,0,0,37,33733,,0,0,11636,56,58100,0,0,0,0,12928,13828,66.7,0,0,165,177,31,31,1,77,,,,0,4,7,4,7,5,12,17,7,15,0,0,0,0,100,50,0,0,274047,66340,41500,92897,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,11975, 36 months,16.01,421.95,C,C5,Teacher,3 years,MORTGAGE,57000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,774xx,TX,16.48,0,Aug-2010,2,,,10,0,14234,70.0,10,f,8919.61,8901.02,4630.78,4621.13,3080.39,1550.39,0.0,0.0,0.0,Feb-2019,421.95,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,188266,2,1,0,1,1,18074,75,3,5,6998,70,20400,0,0,4,7,18826,3020,81,0,0,62,91,4,1,1,4,,4,,0,5,8,5,5,1,8,8,6,10,,0,0,4,100,60,0,0,201612,32308,15100,24110,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2300,2300,2300, 36 months,23.87,90.08,E,E2,Teacher,5 years,MORTGAGE,42000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,327xx,FL,38.03,0,Aug-2000,0,71,,16,0,43826,90.7,22,f,1760.87,1760.87,987.83,987.83,539.13,448.70,0.0,0.0,0.0,Feb-2019,90.08,Mar-2019,Feb-2019,0,71,1,Individual,,,,0,0,219701,1,1,0,0,105,13929,60,2,5,7117,81,48300,2,0,0,6,13731,1635,92.4,0,0,150,211,4,4,2,17,,20,71,2,7,13,8,10,2,14,18,13,16,0,0,0,2,90.9,75,0,0,238299,57755,21400,23079,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4900,4900,4900, 36 months,10.9,160.19,B,B4,County Administrator ,8 years,MORTGAGE,126000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,246xx,VA,15.12,0,May-2000,1,51,,6,0,2398,68.5,42,w,3568.11,3568.11,1759.12,1759.12,1331.89,427.23,0.0,0.0,0.0,Feb-2019,160.19,Mar-2019,Feb-2019,0,51,1,Individual,,,,0,0,118484,2,4,2,3,4,116086,88,0,0,2047,86,3500,2,0,2,3,19747,453,81.9,0,0,150,214,81,4,2,81,51,4,51,6,1,2,1,7,29,2,11,2,6,0,0,0,2,83.3,100,0,0,154914,118484,2500,151414,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6250,6250,6250, 36 months,9.92,201.44,B,B2,Field Biologist,1 year,OWN,53000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,707xx,LA,13.63,0,Aug-2000,0,,,6,0,10317,37.2,7,w,1985.47,1985.47,4757.4,4757.40,4264.53,492.87,0.0,0.0,0.0,Feb-2019,1577.44,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,16835,0,1,0,1,13,6518,65,1,2,10258,45,27700,1,0,0,3,3367,17383,37.2,0,0,51,211,7,7,0,7,,13,,0,2,2,4,4,2,5,5,2,6,0,0,0,1,100,0,0,0,37700,16835,27700,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,7.96,250.55,A,A5,Waste water operator,3 years,MORTGAGE,35000,Source Verified,Mar-2018,Current,n,,,other,Other,210xx,MD,13.17,0,Jun-1995,0,30,,11,0,1890,10.6,16,w,5754.18,5754.18,2752.51,2752.51,2245.82,506.69,0.0,0.0,0.0,Feb-2019,250.55,Mar-2019,Feb-2019,0,,1,Individual,,,,0,976,5802,0,1,0,0,47,3912,27,1,2,1537,18,17900,3,0,1,2,527,11924,13.6,0,0,47,273,11,11,0,11,30,3,30,0,3,4,6,9,1,10,15,4,11,0,0,0,1,87.5,0,0,0,32595,5802,13800,14695,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12800,12800,12800, 60 months,10.9,277.67,B,B4,detective,10+ years,MORTGAGE,43500,Source Verified,Mar-2018,Fully Paid,n,,,home_improvement,Home improvement,706xx,LA,28.55,0,Oct-2006,0,,,12,0,9567,23.0,30,w,0.00,0.00,13038.4267449532,13038.43,12800.00,238.43,0.0,0.0,0.0,May-2018,12768.51,,Feb-2019,0,,1,Individual,,,,0,0,226113,1,1,2,2,3,59841,,0,4,6518,23,41600,2,0,2,6,18843,19633,32.8,0,0,125,137,14,3,3,17,,3,,0,3,3,6,12,11,10,16,3,12,0,0,0,2,96.7,0,0,0,276866,69408,29200,60129,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,5.31,180.67,A,A1,Computer Programmer,10+ years,MORTGAGE,105000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,189xx,PA,5.67,0,Feb-2001,0,,,9,0,3354,8.0,35,w,0.00,0.00,6100.8054703716,6100.81,6000.00,100.81,0.0,0.0,0.0,Jul-2018,5735.04,,Nov-2018,0,,1,Individual,,,,0,0,254157,0,1,2,3,9,1782,9,0,1,3166,8,41700,1,0,2,5,31770,29834,9.6,0,0,86,205,23,9,8,23,,9,,0,1,2,3,10,6,7,21,2,9,0,0,0,2,100,0,0,0,323600,5136,33000,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,19.42,261.73,D,D3,Accounts Receivable,6 years,RENT,47426,Not Verified,Mar-2018,Charged Off,n,,,credit_card,Credit card refinancing,104xx,NY,12.5,0,Sep-2008,1,,,10,0,19316,61.1,16,w,0.00,0.00,1585.46,1585.46,624.16,961.30,0.0,0.0,0.0,Sep-2018,261.73,,Feb-2019,0,,1,Individual,,,,0,0,19316,0,0,0,0,103,0,,1,2,7037,61,31600,1,0,1,2,1932,3877,80.7,0,0,114,48,9,9,0,9,,0,,0,5,8,7,7,6,10,10,8,10,0,0,0,1,100,57.1,0,0,31600,19316,20100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,16.01,364.86,C,C5,Police Officer,8 years,MORTGAGE,46600,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,421xx,KY,21.76,1,Mar-2006,1,9,,7,0,3660,22.5,13,w,13062.06,13062.06,4000.12,4000.12,1937.94,2062.18,0.0,0.0,0.0,Feb-2019,364.86,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,147009,0,2,0,1,14,24618,57,0,1,0,48,16300,1,0,4,3,24502,,,0,0,123,144,22,14,1,,9,0,9,0,0,2,0,2,5,4,7,2,7,0,0,0,0,92.3,,0,0,182612,28278,0,43086,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,14.07,932.19,C,C3,Operator,10+ years,MORTGAGE,60000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,144xx,NY,20.42,0,Sep-2005,1,37,,6,0,0,0.0,15,w,34595.45,34595.45,10222.82,10222.82,5404.55,4818.27,0.0,0.0,0.0,Feb-2019,932.19,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,94510,1,1,1,2,4,39640,84,0,0,0,63,15400,2,0,1,2,15752,15400,0,0,0,81,150,73,4,2,102,37,4,37,0,0,0,2,6,6,2,7,0,6,0,0,0,1,80,0,0,0,133750,39640,15400,47500,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000, 36 months,9.92,96.69,B,B2,Registered Nurse ,4 years,MORTGAGE,86000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,785xx,TX,13.91,0,Nov-1999,0,49,,20,0,4648,8.7,51,w,0.00,0.00,3001.0366666666,3001.04,3000.00,1.04,0.0,0.0,0.0,Mar-2018,3002.69,,Feb-2019,0,,1,Individual,,,,0,320,160007,1,3,1,5,10,20122,72,4,10,3109,30,55100,0,7,4,15,8421,21241,13.8,0,0,212,220,1,1,3,1,50,8,49,0,2,8,5,9,17,15,31,8,20,0,0,0,5,82,0,0,0,224744,24770,24400,28056,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,10.41,162.31,B,B3,Assistant Superintendent ,8 years,RENT,76000,Not Verified,Mar-2018,Charged Off,n,,,medical,Medical expenses,980xx,WA,3.39,0,Mar-2006,0,69,,12,0,2572,16.7,18,w,0.00,0.00,646.35,646.35,481.97,164.38,0.0,0.0,0.0,Jul-2018,162.31,,Jan-2019,0,69,1,Individual,,,,0,2319,2572,1,0,0,0,,0,,1,6,874,17,15400,0,0,0,6,214,6829,22.4,0,0,,144,1,1,0,1,76,22,69,3,5,7,7,9,0,12,18,7,12,0,0,0,1,83.3,0,0,0,15400,2572,8800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9600,9600,9600, 36 months,5.31,289.06,A,A1,Xray tech,1 year,RENT,53000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,070xx,NJ,12.66,0,Aug-2007,0,,,10,0,11805,36.8,17,w,6826.80,6826.80,3176.83,3176.83,2773.20,403.63,0.0,0.0,0.0,Feb-2019,289.06,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,133132,2,1,0,1,13,1198,15,2,2,6661,32,32100,1,0,0,5,13313,16891,37,0,0,32,127,4,4,2,33,,13,,0,4,5,5,7,2,8,13,5,10,0,0,0,2,100,40,0,0,161600,13003,26800,8000,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,3000,3000,3000, 36 months,15.04,104.06,C,C4,Burn table,4 years,RENT,48000,Not Verified,Mar-2018,Fully Paid,n,,,other,Other,562xx,MN,19.03,0,Oct-2013,2,,,4,0,7993,67.2,4,w,0.00,0.00,3146.0580296895,3146.06,3000.00,146.06,0.0,0.0,0.0,Jul-2018,2729.2,,Feb-2019,0,,1,Individual,,,,0,0,41192,1,1,1,1,8,33199,,1,2,6055,67,11900,11,1,16,3,10298,3307,70.7,0,0,8,53,1,1,0,23,,2,,0,2,2,2,2,1,3,3,2,4,0,0,0,2,100,50,0,0,48158,41192,11300,36258,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24500,24500,24500, 36 months,12.61,820.91,C,C1,Technology Administrator ,4 years,RENT,36000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,352xx,AL,34,0,Jan-2005,0,,,16,0,24541,74.6,35,w,17965.84,17965.84,8892.71,8892.71,6534.16,2358.55,0.0,0.0,0.0,Feb-2019,820.91,Mar-2019,Feb-2019,0,,1,Joint App,68200,21.75,,0,0,79083,0,9,0,1,21,54542,110,0,3,8384,96,32900,2,1,1,4,5272,3359,88,0,0,158,156,16,16,0,16,,8,,0,5,5,5,9,23,7,12,5,16,0,0,0,0,100,80,0,0,82689,79083,27900,49789,24541,Oct-2007,0,0,8,,8,0,0,0,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,1000,1000,1000, 36 months,6.71,30.75,A,A3,maintenance ,10+ years,RENT,55000,Not Verified,Mar-2018,Current,n,,,other,Other,113xx,NY,31.57,0,Nov-1989,0,,,20,0,8379,7.7,33,w,715.39,715.39,337.88,337.88,284.61,53.27,0.0,0.0,0.0,Feb-2019,30.75,Mar-2019,Feb-2019,0,,1,Joint App,87000,24.32,Not Verified,0,0,64827,2,5,3,3,5,56448,73,3,5,1971,35,109500,2,0,7,8,3241,77139,8.8,0,0,96,340,3,3,0,7,,7,,0,6,9,9,16,6,15,27,9,20,0,0,0,6,100,0,0,0,187123,64827,84600,77623,13396,Jul-2001,0,0,7,,6,6,0,0,24,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,10.9,867.71,B,B4,Physician,2 years,MORTGAGE,225000,Verified,Mar-2018,Current,n,,,small_business,Business,452xx,OH,8.37,0,Nov-1990,1,,,12,0,5717,18.4,33,w,34192.89,34192.89,9520.59,9520.59,5807.11,3713.48,0.0,0.0,0.0,Feb-2019,867.71,Mar-2019,Feb-2019,0,,1,Joint App,245000,10.47,Not Verified,0,0,722061,0,4,0,2,14,256068,68,0,0,5476,46,31000,0,0,3,4,60172,20024,21.5,0,0,328,212,30,7,5,74,,0,,0,1,2,2,6,15,5,13,2,12,0,0,0,1,100,0,0,0,738692,261785,25500,231242,5834,Dec-1998,1,1,9,48.6,5,11,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17600,17600,17600, 36 months,9.43,563.21,B,B1,Youth Development Specialist,4 years,RENT,30000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,920xx,CA,20.48,0,Nov-2013,1,,,7,0,678,4.4,9,w,0.00,0.00,18738.1396552717,18738.14,17600.00,1138.14,0.0,0.0,0.0,Dec-2018,14241.68,,Feb-2019,0,,1,Individual,,,,0,0,11996,2,1,1,1,6,11318,90,1,4,678,43,15400,3,0,4,5,1714,9322,6.8,0,0,6,52,5,5,0,17,,5,,0,1,1,2,2,1,6,8,1,7,0,0,0,2,100,0,0,0,28000,11996,10000,12600,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
